nodes,nTree,accuracy
19,23,0.848148148148148
20,23,0.781481481481482
21,23,0.822222222222222
22,23,0.777777777777778
23,23,0.818518518518519
24,23,0.807407407407407
25,23,0.807407407407407
26,23,0.781481481481482
27,23,0.77037037037037
28,23,0.811111111111111
29,23,0.796296296296296
30,23,0.788888888888889
31,23,0.822222222222222
32,23,0.792592592592593
33,23,0.769516728624535
34,23,0.781481481481482
35,23,0.777777777777778
36,23,0.762962962962963
37,23,0.77037037037037
38,23,0.781481481481482
39,23,0.77037037037037
40,23,0.762962962962963
41,23,0.777777777777778
42,23,0.788888888888889
43,23,0.814814814814815
44,23,0.796296296296296
45,23,0.8
46,23,0.8
47,23,0.803703703703704
48,23,0.796296296296296
49,23,0.803703703703704
50,23,0.814814814814815
51,23,0.781481481481482
52,23,0.762962962962963
53,23,0.792592592592593
54,23,0.803703703703704
55,23,0.807407407407407
56,23,0.807407407407407
57,23,0.8
58,23,0.785185185185185
59,23,0.774074074074074
60,23,0.825925925925926
61,23,0.766666666666667
62,23,0.792592592592593
63,23,0.825925925925926
64,23,0.814814814814815
65,23,0.822222222222222
66,23,0.814814814814815
67,23,0.803703703703704
68,23,0.803703703703704
69,23,0.803703703703704
70,23,0.781481481481482
71,23,0.807407407407407
72,23,0.803703703703704
73,23,0.781481481481482
74,23,0.788888888888889
75,23,0.774074074074074
76,23,0.755555555555556
77,23,0.755555555555556
78,23,0.755555555555556
79,23,0.774074074074074
80,23,0.785185185185185
81,23,0.811111111111111
82,23,0.777777777777778
83,23,0.785185185185185
84,23,0.785185185185185
85,23,0.8
86,23,0.788888888888889
87,23,0.792592592592593
88,23,0.792592592592593
89,23,0.792592592592593
90,23,0.788888888888889
91,23,0.788888888888889
92,23,0.788888888888889
93,23,0.807407407407407
94,23,0.811111111111111
95,23,0.82962962962963
96,23,0.822222222222222
97,23,0.8
98,23,0.788888888888889
99,23,0.837037037037037
100,23,0.792592592592593
1,24,0.825925925925926
2,24,0.792592592592593
3,24,0.788888888888889
4,24,0.792592592592593
5,24,0.803703703703704
6,24,0.814814814814815
7,24,0.818518518518519
8,24,0.803703703703704
9,24,0.788888888888889
10,24,0.781481481481482
11,24,0.796296296296296
12,24,0.814814814814815
13,24,0.814814814814815
14,24,0.788888888888889
15,24,0.8
16,24,0.825925925925926
17,24,0.818518518518519
18,24,0.807407407407407
19,24,0.833333333333333
20,24,0.774074074074074
21,24,0.814814814814815
22,24,0.792592592592593
23,24,0.811111111111111
24,24,0.792592592592593
25,24,0.807407407407407
26,24,0.792592592592593
27,24,0.766666666666667
28,24,0.814814814814815
29,24,0.788888888888889
30,24,0.796296296296296
31,24,0.811111111111111
32,24,0.811111111111111
33,24,0.776951672862453
34,24,0.792592592592593
35,24,0.792592592592593
36,24,0.785185185185185
37,24,0.766666666666667
38,24,0.792592592592593
39,24,0.762962962962963
40,24,0.766666666666667
41,24,0.788888888888889
42,24,0.792592592592593
43,24,0.792592592592593
44,24,0.788888888888889
45,24,0.792592592592593
46,24,0.792592592592593
47,24,0.814814814814815
48,24,0.777777777777778
49,24,0.796296296296296
50,24,0.807407407407407
51,24,0.777777777777778
52,24,0.774074074074074
53,24,0.792592592592593
54,24,0.822222222222222
55,24,0.796296296296296
56,24,0.796296296296296
57,24,0.811111111111111
58,24,0.788888888888889
59,24,0.77037037037037
60,24,0.822222222222222
61,24,0.774074074074074
62,24,0.788888888888889
63,24,0.811111111111111
64,24,0.818518518518519
65,24,0.814814814814815
66,24,0.814814814814815
67,24,0.803703703703704
68,24,0.803703703703704
69,24,0.803703703703704
70,24,0.777777777777778
71,24,0.822222222222222
72,24,0.814814814814815
73,24,0.781481481481482
74,24,0.777777777777778
75,24,0.788888888888889
76,24,0.762962962962963
77,24,0.762962962962963
78,24,0.762962962962963
79,24,0.785185185185185
80,24,0.796296296296296
81,24,0.803703703703704
82,24,0.792592592592593
83,24,0.788888888888889
84,24,0.788888888888889
85,24,0.796296296296296
86,24,0.792592592592593
87,24,0.796296296296296
88,24,0.796296296296296
89,24,0.796296296296296
90,24,0.796296296296296
91,24,0.796296296296296
92,24,0.796296296296296
93,24,0.807407407407407
94,24,0.814814814814815
95,24,0.82962962962963
96,24,0.811111111111111
97,24,0.811111111111111
98,24,0.788888888888889
99,24,0.82962962962963
100,24,0.796296296296296
1,25,0.818518518518519
2,25,0.788888888888889
3,25,0.788888888888889
4,25,0.781481481481482
5,25,0.807407407407407
6,25,0.807407407407407
7,25,0.822222222222222
8,25,0.803703703703704
9,25,0.811111111111111
10,25,0.796296296296296
11,25,0.785185185185185
12,25,0.8
13,25,0.811111111111111
14,25,0.781481481481482
15,25,0.818518518518519
16,25,0.807407407407407
17,25,0.825925925925926
18,25,0.803703703703704
19,25,0.837037037037037
20,25,0.781481481481482
21,25,0.814814814814815
22,25,0.792592592592593
23,25,0.825925925925926
24,25,0.803703703703704
25,25,0.818518518518519
26,25,0.796296296296296
27,25,0.774074074074074
28,25,0.811111111111111
29,25,0.814814814814815
30,25,0.785185185185185
31,25,0.833333333333333
32,25,0.807407407407407
33,25,0.77037037037037
34,25,0.788888888888889
35,25,0.803703703703704
36,25,0.781481481481482
37,25,0.785185185185185
38,25,0.792592592592593
39,25,0.762962962962963
40,25,0.785185185185185
41,25,0.796296296296296
42,25,0.788888888888889
43,25,0.781481481481482
44,25,0.814814814814815
45,25,0.807407407407407
46,25,0.811111111111111
47,25,0.777777777777778
48,25,0.781481481481482
49,25,0.8
50,25,0.822222222222222
51,25,0.803703703703704
52,25,0.77037037037037
53,25,0.796296296296296
54,25,0.814814814814815
55,25,0.8
56,25,0.8
57,25,0.792592592592593
58,25,0.774074074074074
59,25,0.788888888888889
60,25,0.82962962962963
61,25,0.785185185185185
62,25,0.788888888888889
63,25,0.822222222222222
64,25,0.814814814814815
65,25,0.807407407407407
66,25,0.8
67,25,0.788888888888889
68,25,0.788888888888889
69,25,0.788888888888889
70,25,0.785185185185185
71,25,0.8
72,25,0.811111111111111
73,25,0.788888888888889
74,25,0.777777777777778
75,25,0.803703703703704
76,25,0.766666666666667
77,25,0.766666666666667
78,25,0.766666666666667
79,25,0.788888888888889
80,25,0.8
81,25,0.825925925925926
82,25,0.781481481481482
83,25,0.788888888888889
84,25,0.788888888888889
85,25,0.796296296296296
86,25,0.803703703703704
87,25,0.818518518518519
88,25,0.818518518518519
89,25,0.818518518518519
90,25,0.796296296296296
91,25,0.796296296296296
92,25,0.796296296296296
93,25,0.8
94,25,0.814814814814815
95,25,0.825925925925926
96,25,0.811111111111111
97,25,0.803703703703704
98,25,0.811111111111111
99,25,0.833333333333333
100,25,0.811111111111111
1,26,0.811111111111111
2,26,0.803703703703704
3,26,0.8
4,26,0.792592592592593
5,26,0.807407407407407
6,26,0.807407407407407
7,26,0.818518518518519
8,26,0.785185185185185
9,26,0.811111111111111
10,26,0.803703703703704
11,26,0.785185185185185
12,26,0.811111111111111
13,26,0.814814814814815
14,26,0.777777777777778
15,26,0.818518518518519
16,26,0.833333333333333
17,26,0.833333333333333
18,26,0.811111111111111
19,26,0.833333333333333
20,26,0.77037037037037
21,26,0.822222222222222
22,26,0.803703703703704
23,26,0.818518518518519
24,26,0.803703703703704
25,26,0.814814814814815
26,26,0.796296296296296
27,26,0.781481481481482
28,26,0.814814814814815
29,26,0.807407407407407
30,26,0.781481481481482
31,26,0.825925925925926
32,26,0.818518518518519
33,26,0.77037037037037
34,26,0.781481481481482
35,26,0.8
36,26,0.792592592592593
37,26,0.788888888888889
38,26,0.8
39,26,0.759259259259259
40,26,0.788888888888889
41,26,0.796296296296296
42,26,0.785185185185185
43,26,0.796296296296296
44,26,0.814814814814815
45,26,0.788888888888889
46,26,0.811111111111111
47,26,0.777777777777778
48,26,0.777777777777778
49,26,0.807407407407407
50,26,0.811111111111111
51,26,0.8
52,26,0.777777777777778
53,26,0.792592592592593
54,26,0.8
55,26,0.814814814814815
56,26,0.814814814814815
57,26,0.796296296296296
58,26,0.803703703703704
59,26,0.803703703703704
60,26,0.82962962962963
61,26,0.774074074074074
62,26,0.792592592592593
63,26,0.82962962962963
64,26,0.818518518518519
65,26,0.814814814814815
66,26,0.803703703703704
67,26,0.796296296296296
68,26,0.796296296296296
69,26,0.796296296296296
70,26,0.781481481481482
71,26,0.785185185185185
72,26,0.818518518518519
73,26,0.781481481481482
74,26,0.774074074074074
75,26,0.785185185185185
76,26,0.774074074074074
77,26,0.774074074074074
78,26,0.774074074074074
79,26,0.781481481481482
80,26,0.807407407407407
81,26,0.822222222222222
82,26,0.788888888888889
83,26,0.803703703703704
84,26,0.803703703703704
85,26,0.811111111111111
86,26,0.796296296296296
87,26,0.811111111111111
88,26,0.811111111111111
89,26,0.811111111111111
90,26,0.8
91,26,0.8
92,26,0.796296296296296
93,26,0.8
94,26,0.825925925925926
95,26,0.822222222222222
96,26,0.8
97,26,0.796296296296296
98,26,0.811111111111111
99,26,0.818518518518519
100,26,0.8
1,27,0.818518518518519
2,27,0.8
3,27,0.788888888888889
4,27,0.8
5,27,0.811111111111111
6,27,0.82962962962963
7,27,0.818518518518519
8,27,0.814814814814815
9,27,0.811111111111111
10,27,0.818518518518519
11,27,0.792592592592593
12,27,0.814814814814815
13,27,0.811111111111111
14,27,0.796296296296296
15,27,0.822222222222222
16,27,0.822222222222222
17,27,0.833333333333333
18,27,0.814814814814815
19,27,0.825925925925926
20,27,0.792592592592593
21,27,0.814814814814815
22,27,0.807407407407407
23,27,0.822222222222222
24,27,0.811111111111111
25,27,0.825925925925926
26,27,0.8
27,27,0.774074074074074
28,27,0.796296296296296
29,27,0.796296296296296
30,27,0.796296296296296
31,27,0.82962962962963
32,27,0.807407407407407
33,27,0.777777777777778
34,27,0.788888888888889
35,27,0.796296296296296
36,27,0.788888888888889
37,27,0.781481481481482
38,27,0.796296296296296
39,27,0.762962962962963
40,27,0.785185185185185
41,27,0.803703703703704
42,27,0.788888888888889
43,27,0.796296296296296
44,27,0.811111111111111
45,27,0.792592592592593
46,27,0.807407407407407
47,27,0.777777777777778
48,27,0.785185185185185
49,27,0.792592592592593
50,27,0.811111111111111
51,27,0.803703703703704
52,27,0.796296296296296
53,27,0.792592592592593
54,27,0.814814814814815
55,27,0.803703703703704
56,27,0.803703703703704
57,27,0.8
58,27,0.814814814814815
59,27,0.796296296296296
60,27,0.825925925925926
61,27,0.781481481481482
62,27,0.788888888888889
63,27,0.822222222222222
64,27,0.825925925925926
65,27,0.807407407407407
66,27,0.818518518518519
67,27,0.796296296296296
68,27,0.796296296296296
69,27,0.796296296296296
70,27,0.774074074074074
71,27,0.807407407407407
72,27,0.825925925925926
73,27,0.762962962962963
74,27,0.785185185185185
75,27,0.788888888888889
76,27,0.762962962962963
77,27,0.762962962962963
78,27,0.762962962962963
79,27,0.792592592592593
80,27,0.8
81,27,0.818518518518519
82,27,0.785185185185185
83,27,0.8
84,27,0.8
85,27,0.814814814814815
86,27,0.803703703703704
87,27,0.8
88,27,0.8
89,27,0.8
90,27,0.792592592592593
91,27,0.792592592592593
92,27,0.796296296296296
93,27,0.803703703703704
94,27,0.82962962962963
95,27,0.807407407407407
96,27,0.796296296296296
97,27,0.807407407407407
98,27,0.803703703703704
99,27,0.818518518518519
100,27,0.766666666666667
1,28,0.807407407407407
2,28,0.811111111111111
3,28,0.788888888888889
4,28,0.811111111111111
5,28,0.822222222222222
6,28,0.818518518518519
7,28,0.818518518518519
8,28,0.807407407407407
9,28,0.818518518518519
10,28,0.803703703703704
11,28,0.796296296296296
12,28,0.814814814814815
13,28,0.811111111111111
14,28,0.796296296296296
15,28,0.807407407407407
16,28,0.822222222222222
17,28,0.825925925925926
18,28,0.818518518518519
19,28,0.833333333333333
20,28,0.792592592592593
21,28,0.807407407407407
22,28,0.803703703703704
23,28,0.825925925925926
24,28,0.811111111111111
25,28,0.814814814814815
26,28,0.781481481481482
27,28,0.785185185185185
28,28,0.807407407407407
29,28,0.807407407407407
30,28,0.781481481481482
31,28,0.833333333333333
32,28,0.814814814814815
33,28,0.781481481481482
34,28,0.781481481481482
35,28,0.803703703703704
36,28,0.792592592592593
37,28,0.774074074074074
38,28,0.788888888888889
39,28,0.788888888888889
40,28,0.777777777777778
41,28,0.803703703703704
42,28,0.8
43,28,0.803703703703704
44,28,0.818518518518519
45,28,0.792592592592593
46,28,0.807407407407407
47,28,0.781481481481482
48,28,0.766666666666667
49,28,0.785185185185185
50,28,0.8
51,28,0.803703703703704
52,28,0.788888888888889
53,28,0.792592592592593
54,28,0.814814814814815
55,28,0.8
56,28,0.8
57,28,0.811111111111111
58,28,0.803703703703704
59,28,0.788888888888889
60,28,0.807407407407407
61,28,0.77037037037037
62,28,0.796296296296296
63,28,0.822222222222222
64,28,0.833333333333333
65,28,0.796296296296296
66,28,0.825925925925926
67,28,0.796296296296296
68,28,0.796296296296296
69,28,0.796296296296296
70,28,0.777777777777778
71,28,0.814814814814815
72,28,0.818518518518519
73,28,0.774074074074074
74,28,0.788888888888889
75,28,0.803703703703704
76,28,0.777777777777778
77,28,0.777777777777778
78,28,0.777777777777778
79,28,0.796296296296296
80,28,0.807407407407407
81,28,0.811111111111111
82,28,0.788888888888889
83,28,0.818518518518519
84,28,0.818518518518519
85,28,0.811111111111111
86,28,0.807407407407407
87,28,0.807407407407407
88,28,0.807407407407407
89,28,0.807407407407407
90,28,0.792592592592593
91,28,0.792592592592593
92,28,0.788888888888889
93,28,0.811111111111111
94,28,0.814814814814815
95,28,0.803703703703704
96,28,0.8
97,28,0.792592592592593
98,28,0.796296296296296
99,28,0.807407407407407
100,28,0.777777777777778
1,29,0.818518518518519
2,29,0.811111111111111
3,29,0.796296296296296
4,29,0.825925925925926
5,29,0.825925925925926
6,29,0.818518518518519
7,29,0.825925925925926
8,29,0.818518518518519
9,29,0.807407407407407
10,29,0.788888888888889
11,29,0.796296296296296
12,29,0.811111111111111
13,29,0.822222222222222
14,29,0.777777777777778
15,29,0.814814814814815
16,29,0.833333333333333
17,29,0.818518518518519
18,29,0.814814814814815
19,29,0.837037037037037
20,29,0.803703703703704
21,29,0.82962962962963
22,29,0.807407407407407
23,29,0.818518518518519
24,29,0.811111111111111
25,29,0.807407407407407
26,29,0.781481481481482
27,29,0.788888888888889
28,29,0.803703703703704
29,29,0.807407407407407
30,29,0.774074074074074
31,29,0.833333333333333
32,29,0.814814814814815
33,29,0.777777777777778
34,29,0.785185185185185
35,29,0.803703703703704
36,29,0.796296296296296
37,29,0.788888888888889
38,29,0.8
39,29,0.766666666666667
40,29,0.796296296296296
41,29,0.803703703703704
42,29,0.781481481481482
43,29,0.822222222222222
44,29,0.807407407407407
45,29,0.781481481481482
46,29,0.8
47,29,0.77037037037037
48,29,0.785185185185185
49,29,0.777777777777778
50,29,0.788888888888889
51,29,0.8
52,29,0.777777777777778
53,29,0.803703703703704
54,29,0.811111111111111
55,29,0.796296296296296
56,29,0.796296296296296
57,29,0.803703703703704
58,29,0.803703703703704
59,29,0.781481481481482
60,29,0.814814814814815
61,29,0.781481481481482
62,29,0.796296296296296
63,29,0.82962962962963
64,29,0.833333333333333
65,29,0.803703703703704
66,29,0.825925925925926
67,29,0.792592592592593
68,29,0.792592592592593
69,29,0.792592592592593
70,29,0.781481481481482
71,29,0.807407407407407
72,29,0.814814814814815
73,29,0.762962962962963
74,29,0.774074074074074
75,29,0.796296296296296
76,29,0.781481481481482
77,29,0.781481481481482
78,29,0.781481481481482
79,29,0.785185185185185
80,29,0.803703703703704
81,29,0.814814814814815
82,29,0.785185185185185
83,29,0.796296296296296
84,29,0.796296296296296
85,29,0.82962962962963
86,29,0.822222222222222
87,29,0.807407407407407
88,29,0.807407407407407
89,29,0.807407407407407
90,29,0.788888888888889
91,29,0.788888888888889
92,29,0.796296296296296
93,29,0.807407407407407
94,29,0.803703703703704
95,29,0.792592592592593
96,29,0.811111111111111
97,29,0.814814814814815
98,29,0.807407407407407
99,29,0.825925925925926
100,29,0.792592592592593
1,30,0.818518518518519
2,30,0.818518518518519
3,30,0.792592592592593
4,30,0.818518518518519
5,30,0.825925925925926
6,30,0.82962962962963
7,30,0.825925925925926
8,30,0.822222222222222
9,30,0.825925925925926
10,30,0.814814814814815
11,30,0.803703703703704
12,30,0.807407407407407
13,30,0.811111111111111
14,30,0.785185185185185
15,30,0.825925925925926
16,30,0.811111111111111
17,30,0.837037037037037
18,30,0.814814814814815
19,30,0.840740740740741
20,30,0.803703703703704
21,30,0.825925925925926
22,30,0.814814814814815
23,30,0.822222222222222
24,30,0.807407407407407
25,30,0.822222222222222
26,30,0.785185185185185
27,30,0.796296296296296
28,30,0.811111111111111
29,30,0.807407407407407
30,30,0.774074074074074
31,30,0.814814814814815
32,30,0.807407407407407
33,30,0.781481481481482
34,30,0.792592592592593
35,30,0.785185185185185
36,30,0.792592592592593
37,30,0.77037037037037
38,30,0.785185185185185
39,30,0.774074074074074
40,30,0.8
41,30,0.788888888888889
42,30,0.788888888888889
43,30,0.807407407407407
44,30,0.8
45,30,0.792592592592593
46,30,0.796296296296296
47,30,0.781481481481482
48,30,0.785185185185185
49,30,0.788888888888889
50,30,0.796296296296296
51,30,0.803703703703704
52,30,0.777777777777778
53,30,0.792592592592593
54,30,0.814814814814815
55,30,0.803703703703704
56,30,0.796296296296296
57,30,0.796296296296296
58,30,0.8
59,30,0.781481481481482
60,30,0.825925925925926
61,30,0.781481481481482
62,30,0.8
63,30,0.825925925925926
64,30,0.822222222222222
65,30,0.818518518518519
66,30,0.822222222222222
67,30,0.8
68,30,0.8
69,30,0.8
70,30,0.796296296296296
71,30,0.814814814814815
72,30,0.796296296296296
73,30,0.77037037037037
74,30,0.766666666666667
75,30,0.807407407407407
76,30,0.785185185185185
77,30,0.785185185185185
78,30,0.785185185185185
79,30,0.788888888888889
80,30,0.811111111111111
81,30,0.825925925925926
82,30,0.796296296296296
83,30,0.811111111111111
84,30,0.811111111111111
85,30,0.814814814814815
86,30,0.811111111111111
87,30,0.811111111111111
88,30,0.811111111111111
89,30,0.811111111111111
90,30,0.785185185185185
91,30,0.785185185185185
92,30,0.818518518518519
93,30,0.825925925925926
94,30,0.818518518518519
95,30,0.803703703703704
96,30,0.803703703703704
97,30,0.814814814814815
98,30,0.807407407407407
99,30,0.825925925925926
100,30,0.788888888888889
1,31,0.811111111111111
2,31,0.818518518518519
3,31,0.788888888888889
4,31,0.803703703703704
5,31,0.814814814814815
6,31,0.82962962962963
7,31,0.8
8,31,0.814814814814815
9,31,0.818518518518519
10,31,0.8
11,31,0.792592592592593
12,31,0.803703703703704
13,31,0.811111111111111
14,31,0.8
15,31,0.822222222222222
16,31,0.822222222222222
17,31,0.837037037037037
18,31,0.822222222222222
19,31,0.855555555555556
20,31,0.807407407407407
21,31,0.825925925925926
22,31,0.807407407407407
23,31,0.825925925925926
24,31,0.811111111111111
25,31,0.833333333333333
26,31,0.822222222222222
27,31,0.785185185185185
28,31,0.825925925925926
29,31,0.807407407407407
30,31,0.788888888888889
31,31,0.814814814814815
32,31,0.807407407407407
33,31,0.8
34,31,0.8
35,31,0.796296296296296
36,31,0.792592592592593
37,31,0.785185185185185
38,31,0.796296296296296
39,31,0.785185185185185
40,31,0.8
41,31,0.796296296296296
42,31,0.781481481481482
43,31,0.811111111111111
44,31,0.8
45,31,0.792592592592593
46,31,0.796296296296296
47,31,0.774074074074074
48,31,0.77037037037037
49,31,0.803703703703704
50,31,0.8
51,31,0.814814814814815
52,31,0.777777777777778
53,31,0.803703703703704
54,31,0.818518518518519
55,31,0.814814814814815
56,31,0.807407407407407
57,31,0.811111111111111
58,31,0.811111111111111
59,31,0.8
60,31,0.818518518518519
61,31,0.781481481481482
62,31,0.792592592592593
63,31,0.825925925925926
64,31,0.807407407407407
65,31,0.818518518518519
66,31,0.825925925925926
67,31,0.796296296296296
68,31,0.796296296296296
69,31,0.796296296296296
70,31,0.788888888888889
71,31,0.807407407407407
72,31,0.807407407407407
73,31,0.777777777777778
74,31,0.762962962962963
75,31,0.818518518518519
76,31,0.8
77,31,0.8
78,31,0.8
79,31,0.803703703703704
80,31,0.811111111111111
81,31,0.818518518518519
82,31,0.788888888888889
83,31,0.82962962962963
84,31,0.82962962962963
85,31,0.818518518518519
86,31,0.818518518518519
87,31,0.807407407407407
88,31,0.807407407407407
89,31,0.807407407407407
90,31,0.792592592592593
91,31,0.792592592592593
92,31,0.814814814814815
93,31,0.811111111111111
94,31,0.825925925925926
95,31,0.811111111111111
96,31,0.803703703703704
97,31,0.825925925925926
98,31,0.803703703703704
99,31,0.833333333333333
100,31,0.792592592592593
1,32,0.818518518518519
2,32,0.825925925925926
3,32,0.803703703703704
4,32,0.792592592592593
5,32,0.811111111111111
6,32,0.82962962962963
7,32,0.811111111111111
8,32,0.818518518518519
9,32,0.811111111111111
10,32,0.8
11,32,0.807407407407407
12,32,0.811111111111111
13,32,0.825925925925926
14,32,0.792592592592593
15,32,0.811111111111111
16,32,0.822222222222222
17,32,0.840740740740741
18,32,0.822222222222222
19,32,0.851851851851852
20,32,0.807407407407407
21,32,0.837037037037037
22,32,0.807407407407407
23,32,0.825925925925926
24,32,0.803703703703704
25,32,0.822222222222222
26,32,0.803703703703704
27,32,0.8
28,32,0.811111111111111
29,32,0.803703703703704
30,32,0.788888888888889
31,32,0.822222222222222
32,32,0.814814814814815
33,32,0.788888888888889
34,32,0.785185185185185
35,32,0.796296296296296
36,32,0.785185185185185
37,32,0.774074074074074
38,32,0.788888888888889
39,32,0.785185185185185
40,32,0.803703703703704
41,32,0.792592592592593
42,32,0.781481481481482
43,32,0.818518518518519
44,32,0.811111111111111
45,32,0.803703703703704
46,32,0.8
47,32,0.788888888888889
48,32,0.77037037037037
49,32,0.781481481481482
50,32,0.818518518518519
51,32,0.807407407407407
52,32,0.777777777777778
53,32,0.814814814814815
54,32,0.814814814814815
55,32,0.807407407407407
56,32,0.807407407407407
57,32,0.807407407407407
58,32,0.803703703703704
59,32,0.792592592592593
60,32,0.825925925925926
61,32,0.777777777777778
62,32,0.796296296296296
63,32,0.825925925925926
64,32,0.822222222222222
65,32,0.818518518518519
66,32,0.825925925925926
67,32,0.814814814814815
68,32,0.814814814814815
69,32,0.814814814814815
70,32,0.8
71,32,0.811111111111111
72,32,0.807407407407407
73,32,0.788888888888889
74,32,0.762962962962963
75,32,0.8
76,32,0.792592592592593
77,32,0.792592592592593
78,32,0.792592592592593
79,32,0.792592592592593
80,32,0.814814814814815
81,32,0.811111111111111
82,32,0.792592592592593
83,32,0.814814814814815
84,32,0.814814814814815
85,32,0.822222222222222
86,32,0.811111111111111
87,32,0.803703703703704
88,32,0.803703703703704
89,32,0.803703703703704
90,32,0.814814814814815
91,32,0.814814814814815
92,32,0.8
93,32,0.811111111111111
94,32,0.814814814814815
95,32,0.792592592592593
96,32,0.818518518518519
97,32,0.822222222222222
98,32,0.8
99,32,0.837037037037037
100,32,0.792592592592593
1,33,0.82962962962963
2,33,0.818518518518519
3,33,0.788888888888889
4,33,0.803703703703704
5,33,0.818518518518519
6,33,0.822222222222222
7,33,0.803703703703704
8,33,0.814814814814815
9,33,0.818518518518519
10,33,0.807407407407407
11,33,0.803703703703704
12,33,0.811111111111111
13,33,0.822222222222222
14,33,0.788888888888889
15,33,0.822222222222222
16,33,0.82962962962963
17,33,0.833333333333333
18,33,0.825925925925926
19,33,0.840740740740741
20,33,0.807407407407407
21,33,0.82962962962963
22,33,0.811111111111111
23,33,0.837037037037037
24,33,0.811111111111111
25,33,0.822222222222222
26,33,0.807407407407407
27,33,0.792592592592593
28,33,0.814814814814815
29,33,0.811111111111111
30,33,0.77037037037037
31,33,0.807407407407407
32,33,0.807407407407407
33,33,0.792592592592593
34,33,0.796296296296296
35,33,0.792592592592593
36,33,0.8
37,33,0.77037037037037
38,33,0.792592592592593
39,33,0.792592592592593
40,33,0.796296296296296
41,33,0.803703703703704
42,33,0.781481481481482
43,33,0.807407407407407
44,33,0.8
45,33,0.788888888888889
46,33,0.814814814814815
47,33,0.777777777777778
48,33,0.774074074074074
49,33,0.811111111111111
50,33,0.811111111111111
51,33,0.807407407407407
52,33,0.766666666666667
53,33,0.796296296296296
54,33,0.818518518518519
55,33,0.818518518518519
56,33,0.803703703703704
57,33,0.818518518518519
58,33,0.818518518518519
59,33,0.792592592592593
60,33,0.814814814814815
61,33,0.785185185185185
62,33,0.8
63,33,0.837037037037037
64,33,0.825925925925926
65,33,0.811111111111111
66,33,0.840740740740741
67,33,0.8
68,33,0.8
69,33,0.8
70,33,0.785185185185185
71,33,0.814814814814815
72,33,0.814814814814815
73,33,0.8
74,33,0.77037037037037
75,33,0.811111111111111
76,33,0.814814814814815
77,33,0.814814814814815
78,33,0.814814814814815
79,33,0.803703703703704
80,33,0.803703703703704
81,33,0.807407407407407
82,33,0.792592592592593
83,33,0.807407407407407
84,33,0.807407407407407
85,33,0.822222222222222
86,33,0.8
87,33,0.814814814814815
88,33,0.814814814814815
89,33,0.814814814814815
90,33,0.818518518518519
91,33,0.818518518518519
92,33,0.814814814814815
93,33,0.822222222222222
94,33,0.818518518518519
95,33,0.792592592592593
96,33,0.814814814814815
97,33,0.822222222222222
98,33,0.8
99,33,0.833333333333333
100,33,0.788888888888889
1,34,0.818518518518519
2,34,0.811111111111111
3,34,0.803703703703704
4,34,0.796296296296296
5,34,0.814814814814815
6,34,0.822222222222222
7,34,0.803703703703704
8,34,0.814814814814815
9,34,0.811111111111111
10,34,0.807407407407407
11,34,0.8
12,34,0.807407407407407
13,34,0.814814814814815
14,34,0.788888888888889
15,34,0.82962962962963
16,34,0.82962962962963
17,34,0.840740740740741
18,34,0.822222222222222
19,34,0.848148148148148
20,34,0.811111111111111
21,34,0.82962962962963
22,34,0.807407407407407
23,34,0.833333333333333
24,34,0.822222222222222
25,34,0.814814814814815
26,34,0.814814814814815
27,34,0.8
28,34,0.818518518518519
29,34,0.818518518518519
30,34,0.77037037037037
31,34,0.811111111111111
32,34,0.807407407407407
33,34,0.8
34,34,0.792592592592593
35,34,0.792592592592593
36,34,0.8
37,34,0.788888888888889
38,34,0.788888888888889
39,34,0.792592592592593
40,34,0.803703703703704
41,34,0.796296296296296
42,34,0.796296296296296
43,34,0.818518518518519
44,34,0.8
45,34,0.8
46,34,0.811111111111111
47,34,0.781481481481482
48,34,0.777777777777778
49,34,0.814814814814815
50,34,0.811111111111111
51,34,0.803703703703704
52,34,0.777777777777778
53,34,0.792592592592593
54,34,0.818518518518519
55,34,0.803703703703704
56,34,0.8
57,34,0.814814814814815
58,34,0.814814814814815
59,34,0.796296296296296
60,34,0.82962962962963
61,34,0.792592592592593
62,34,0.792592592592593
63,34,0.837037037037037
64,34,0.818518518518519
65,34,0.814814814814815
66,34,0.82962962962963
67,34,0.8
68,34,0.8
69,34,0.8
70,34,0.796296296296296
71,34,0.811111111111111
72,34,0.82962962962963
73,34,0.788888888888889
74,34,0.792592592592593
75,34,0.814814814814815
76,34,0.788888888888889
77,34,0.788888888888889
78,34,0.788888888888889
79,34,0.785185185185185
80,34,0.814814814814815
81,34,0.818518518518519
82,34,0.792592592592593
83,34,0.8
84,34,0.807407407407407
85,34,0.822222222222222
86,34,0.814814814814815
87,34,0.82962962962963
88,34,0.82962962962963
89,34,0.82962962962963
90,34,0.818518518518519
91,34,0.818518518518519
92,34,0.811111111111111
93,34,0.818518518518519
94,34,0.825925925925926
95,34,0.788888888888889
96,34,0.814814814814815
97,34,0.822222222222222
98,34,0.803703703703704
99,34,0.844444444444445
100,34,0.792592592592593
1,35,0.814814814814815
2,35,0.818518518518519
3,35,0.803703703703704
4,35,0.8
5,35,0.8
6,35,0.825925925925926
7,35,0.8
8,35,0.818518518518519
9,35,0.814814814814815
10,35,0.803703703703704
11,35,0.8
12,35,0.825925925925926
13,35,0.822222222222222
14,35,0.792592592592593
